id,age,age_group,race,dins,primary_crime,crime_class,min_years,min_months,max_years,max_months,severity,official_crime_type,decision
"13304","33","30-39","B","3","GRAND LARCENY-4","E","1","6","3","0","E1  ","PDO","NO"
"13305","22","<25","O","1","ATT ASSAULT-2","E","1","4","4","0","E1","VFO","NO"
"13306","33","30-39","O","1","CPW-2 >78","C","6","0","7","0","C2D2","VFO","NO"
"13307","26","25-29","H","2","CPW-3/NON-VFO","D","2","0","4","0","D1  ","CVO","NO"
"13308","35","30-39","B","3","CPSP-4","E","3","0","6","0","C1E1","PDO","NO"
"13309","53","40+","W","1","GRAND LARCENY-4","E","1","0","3","0","E1  ","PDO","YES"
"13310","33","30-39","W","1","ATT FORGERY-2","E","1","0","3","0","E1E1 ","PDO","YES"
"13311","51","40+","W","1","INDC MAT-MINR-2","E","1","3","3","0","E1E1 ","PDO","NO"
"13312","21","<25","B","1","CPW-2 >78","C","2","11","3","6","C1","VFO","NO"
"13313","33","30-39","W","2","ATT BURGLARY-3","E","1","6","3","0","E1","PDO","NO"
"13314","31","30-39","B","2","CPCS-5 >79","D","2","11","3","6","D1  ","PDO","NO"
"13315","47","40+","H","5","ROBBERY-3","D","2","6","5","0","D1  ","CVO","YES"
"13316","20","<25","H","1","CRIM CONTEMPT-1","E","1","0","3","0","E1","PDO","NO"
"13317","28","25-29","H","2","CPCS-3 >79","B","1","8","3","0","E1B1 ","PDO","NO"
"13318","36","30-39","H","1","MANSL'TER1>78","B","16","0","32","0","B1D1 ","VFO","YES"
"13319","41","40+","B","4","BURGLARY-3","D","2","6","5","0","D1D1 ","PDO","NO"
"13320","44","40+","B","2","CPSP-4","E","1","6","3","0","E1  ","PDO","YES"
"13321","64","40+","B","3","ROBBERY-1 >78","B","10","8","12","6","B3C2D1","VFO","NO"
"13322","24","<25","H","2","CPSP-4","E","1","6","3","0","E1  ","PDO","NO"
"13323","43","40+","H","3","ROBBERY-3","D","7","0","14","0","D3D2D1","CVO","NO"
"13324","32","30-39","W","1","ROBBERY-1 >78","B","7","8","9","0","B4+C2D1","VFO","NO"
"13325","21","<25","B","1","ROBBERY-2 >78","C","2","11","6","0","B1C1","VFO","NO"
"13326","36","30-39","H","4","CPW-2 >78","C","4","3","5","0","C1  ","VFO","NO"
"13327","27","25-29","H","3","ATT ROBBERY-3","E","1","6","3","0","E1","CVO","NO"
"13328","63","40+","H","4","ATT CSCS-3 >79","C","4","3","5","0","C1  ","PDO","NO"
"13329","26","25-29","H","1","ATT ASSAULT-2","E","1","6","3","0","E1  ","VFO","NO"
"13330","41","40+","H","3","FORGERY-2","D","5","6","11","0","D1D1E1","PDO","NO"
"13331","23","<25","B","1","ATT CPW-3/NON-VFO","E","1","6","3","0","E1","CVO","NO"
"13332","35","30-39","W","2","BURGLARY-3","D","2","0","4","0","D1  ","PDO","YES"
"13333","22","<25","W","1","BURGLARY-3","D","1","4","4","0","D1E1","PDO","YES"
"13334","41","40+","B","1","POS CHLD SX PER","E","2","0","4","0","E1","CVO","NO"
"13335","33","30-39","H","2","ATT CPW-3/NON-VFO","E","1","6","3","0","E1  ","CVO","YES"
"13336","33","30-39","W","1","GRAND LARCENY-3","D","3","6","7","0","D1  ","PDO","YES"
"13337","22","<25","B","1","CSCS-3 >79","B","1","8","3","0","D1B1D1","PDO","YES"
"13338","26","25-29","B","2","BURGLARY-2","C","6","0","7","0","C1  ","VFO","NO"
"13339","28","25-29","H","1","ASSAULT-2","D","4","3","5","0","D1E1","VFO","NO"
"13340","47","40+","W","4","ROBBERY-3","D","1","3","7","0","D1E1 ","CVO","NO"
"13341","49","40+","W","1","MURDER-2","A","25","0","99","99","A1","VFO","NO"
"13342","19","<25","B","1","ATT CPW-2 >78","D","1","8","4","0","D1  ","VFO","YES"
"13343","36","30-39","B","2","ATT CPCS-5 >79","E","1","8","2","0","E1  ","PDO","NO"
"13344","35","30-39","B","2","COERCION-1","D","4","3","5","0","D1D1 ","CVO","NO"
"13345","27","25-29","B","2","ASSAULT-1 >96","B","6","10","8","0","B1","VFO","NO"
"13346","25","25-29","W","2","BURGLARY-2","C","4","3","5","0","C1","VFO","NO"
"13347","21","<25","H","1","BURGLARY-3","D","2","4","7","0","D1  ","PDO","YES"
"13348","24","<25","B","1","BURGLARY-3","D","1","6","8","0","D1D1D1","PDO","NO"
"13349","35","30-39","B","1","CPW-2 >78","C","2","11","3","6","C1D1E1","VFO","NO"
"13350","20","<25","B","1","ROBBERY-3","D","1","0","3","0","D1  ","CVO","NO"
"13351","21","<25","B","1","ATT ASSAULT-1 >96","C","3","5","4","0","C1B1 ","VFO","NO"
"13352","54","40+","H","4","BURGLARY-3","D","2","0","4","0","D1  ","PDO","NO"
"13353","22","<25","H","1","ATT CPW-3/NON-VFO","E","1","6","3","0","E1  ","CVO","NO"
"13354","30","30-39","H","2","PRISON CONTR-1","D","2","0","4","0","D1","PDO","NO"
"13355","35","30-39","B","3","ROBBERY-3","D","2","0","4","0","D1  ","CVO","NO"
"13356","28","25-29","B","2","ATT CPW-3/NON-VFO","E","1","6","3","0","E1  ","CVO","NO"
"13357","32","30-39","W","2","CRIM MISCHIEF-3","E","1","6","3","0","E1","PDO","NO"
"13358","19","<25","B","1","ATT CPW-2 >78","D","2","6","3","0","D1D1 ","VFO","NO"
"13359","30","30-39","W","2","MANSLAUGHTER-2","C","7","6","15","0","C1","CVO","NO"
"13360","45","40+","B","2","FAIL REG:SEX >1","D","1","0","3","0","D1","CVO","NO"
"13361","42","40+","H","3","ATT ASSAULT-2","E","2","0","4","0","E1  ","VFO","NO"
"13362","29","25-29","W","2","GRAND LARCENY-4","E","1","6","3","0","E1  ","PDO","NO"
"13363","35","30-39","B","1","ATT ASSAULT-2","E","8","6","10","0","C1E1 ","VFO","NO"
"13364","52","40+","B","3","ATT BURGLARY-3","E","1","6","3","0","E1  ","PDO","NO"
"13365","45","40+","B","3","ATT RAPE-1 >78","C","6","0","7","0","C1  ","VFO","NO"
"13366","31","30-39","B","1","ATT ASSAULT-2","E","2","0","4","0","E1  ","VFO","NO"
"13367","36","30-39","B","4","ATT CSCS-3 >79","C","3","5","4","0","C1","PDO","NO"
"13368","20","<25","B","1","ATT ROBBERY-3","E","1","0","3","0","E1","CVO","NO"
"13369","27","25-29","B","1","MENAC POL/PC OF","D","4","11","6","0","D1D1 ","VFO","NO"
"13370","31","30-39","W","2","ARSON-3","C","6","0","12","0","C1","CVO","NO"
"13371","51","40+","B","5","BURGLARY-3","D","2","0","4","0","D1  ","PDO","NO"
"13372","54","40+","H","4","CPW-3/NON-VFO","D","3","5","4","0","D1C1 ","CVO","NO"
"13373","41","40+","B","5","ATT CPW-3/NON-VFO","E","1","6","3","0","E1","CVO","NO"
"13374","40","40+","H","3","GRAND LARCENY-4","E","1","6","3","0","E1","PDO","NO"
"13375","48","40+","H","2","BURGLARY-3","D","2","0","4","0","D2E1 ","PDO","NO"
"13376","41","40+","H","2","ROBBERY-1 >78","B","14","6","17","0","B1  ","VFO","NO"
"13377","42","40+","H","1","MURDER-2","A","23","0","99","99","A2","VFO","NO"
"13378","22","<25","H","1","ATT ASSAULT-2","E","1","8","3","0","E1D1 ","VFO","NO"
"13379","29","25-29","W","2","BURGLARY-3","D","3","0","6","0","D1  ","PDO","YES"
"13380","52","40+","H","1","MURDER-2","A","2","6","5","0","A1D1D1","VFO","NO"
"13381","37","30-39","W","2","BURGLARY-3","D","2","0","4","0","D1  ","PDO","NO"
"13382","33","30-39","W","1","RAPE-1 >78","B","8","6","17","0","B1E1D1","VFO","NO"
"13383","33","30-39","W","1","BURGLARY-3","D","2","0","4","0","D1D1 ","PDO","NO"
"13384","29","25-29","W","1","CPW-3/NON-VFO","D","1","0","3","0","D1  ","CVO","NO"
"13385","44","40+","W","3","CSCS-2","A","6","7","7","6","A1D1 ","PDO","NO"
"13386","49","40+","H","3","ASSAULT-2","D","3","5","4","0","D1D1","VFO","NO"
"13387","25","25-29","B","1","ATT CPCS-5 >79","E","1","6","4","6","D1  ","PDO","YES"
"13388","49","40+","B","3","ATT GRAND LARCENY-2","D","2","0","4","0","D1D1 ","PDO","NO"
"13389","47","40+","B","1","ATT ASSAULT-1 >96","C","4","3","5","0","C1D1D2","VFO","NO"
"13390","47","40+","B","4","BURGLARY-3","D","2","0","4","0","D1  ","PDO","NO"
"13391","42","40+","W","1","AGGRAV DWI-1 PR","E","1","0","3","0","E1E1","PDO","NO"
"13392","36","30-39","B","3","CPW-2 >78","C","8","0","9","0","C1D1 ","VFO","NO"
"13393","26","25-29","B","2","CRIM MISCHIEF-3","E","1","6","3","0","E1","PDO","NO"
"13394","59","40+","B","2","CRIM CONTEMPT-1","E","2","0","4","0","E1  ","PDO","NO"
"13395","36","30-39","B","2","GRAND LARCENY-4","E","1","0","3","0","E1","PDO","NO"
"13396","24","<25","W","1","ATT GRAND LARCENY-3","E","1","0","3","0","E1","PDO","YES"
"13397","26","25-29","W","1","AGGRAV DWI-1 PR","E","1","0","3","0","E1E1 ","PDO","YES"
"13398","28","25-29","B","1","ATT MURDER-2","B","6","0","7","0","B1  ","VFO","NO"
"13399","40","40+","W","1","GRAND LARCENY-3","D","4","0","12","0","D1D1E1","PDO","NO"
"13400","39","30-39","B","1","MURDER-2","A","20","0","99","99","A1","VFO","NO"
"13401","36","30-39","H","1","CRIM MISCHIEF-2","D","1","6","3","0","D1E1","PDO","NO"
"13402","32","30-39","H","3","ATT CPW-2 >78","D","4","5","5","0","D1E1 ","VFO","NO"
"13403","47","40+","H","2","CSCS-3 >79","B","6","10","8","0","B3D1 ","PDO","NO"
"13404","41","40+","H","4","CPSP-4","E","1","6","3","0","E1E1 ","PDO","NO"
"13405","44","40+","H","2","ATT CPW-2 >78","D","5","1","6","0","D1","VFO","NO"
"13406","46","40+","H","6","CPCS-3 >79","B","2","11","3","6","B1E1","PDO","NO"
"13407","37","30-39","H","3","CP FORG INST-2","D","2","0","4","0","D1","PDO","NO"
"13408","25","25-29","H","1","BURGLARY-1>78","B","5","3","6","0","B1  ","VFO","NO"
"13409","34","30-39","B","1","IDENTITY THEFT1","D","3","6","7","0","D1D1E1","PDO","YES"
"13410","59","40+","W","1","DWI 2ND OFF","E","1","0","3","0","E1  ","PDO","NO"
"13411","58","40+","W","1","CPW-3/NON-VFO","D","2","0","6","0","D1D1 ","CVO","YES"
"13412","34","30-39","H","2","MANSL'TER1>78","B","1","6","3","0","B1E1 ","VFO","NO"
"13413","45","40+","B","2","ROBBERY-1 >78","B","18","7","21","6","B1E1","VFO","NO"
"13414","48","40+","W","2","DWI 2ND OFF","E","1","0","3","0","E1","PDO","NO"
"13415","34","30-39","W","3","ATT ASSAULT-2","E","2","0","4","0","E1  ","VFO","NO"
"13416","57","40+","H","1","RAPE-2","D","6","10","8","0","D1E2","CVO","NO"
"13417","47","40+","W","2","DWI 2ND OFF","E","1","0","3","0","E1  ","PDO","NO"
"13418","42","40+","H","3","BURGLARY-3","D","3","6","7","0","D1","PDO","NO"
"13419","32","30-39","B","2","ATT RAPE-1 >78","C","4","3","5","0","C1","VFO","NO"
"13420","26","25-29","B","2","ATT ROBBERY-3","E","1","6","3","0","E1  ","CVO","YES"
"13421","30","30-39","B","2","ATT CPW-2 >78","D","4","3","5","0","D1  ","VFO","NO"
"13422","19","<25","B","1","ATT ASSAULT-2","E","1","0","3","0","E1  ","VFO","YES"
"13423","50","40+","B","4","BURGLARY-3","D","3","0","6","0","D1","PDO","NO"
"13424","43","40+","H","5","CPSP-3","D","2","3","4","6","D1D1 ","PDO","NO"
"13425","21","<25","B","1","ROBBERY-1 >78","B","4","3","5","0","B2C2D1","VFO","NO"
"13426","31","30-39","B","1","MURDER-2","A","15","0","99","99","A1C1","VFO","NO"
"13427","53","40+","W","1","BURGLARY-3","D","2","0","4","0","D1E1 ","PDO","NO"
"13428","17","<25","H","1","ARSON-3","C","2","0","6","0","C1","CVO","NO"
"13429","52","40+","B","2","ATT CPSP-3","E","1","4","4","0","E1E1","PDO","NO"
"13430","52","40+","B","5","BURGLARY-3","D","3","6","7","0","D1E1","PDO","NO"
"13431","21","<25","W","1","GRD LRCNY AUTO4","E","1","0","3","0","E1  ","PDO","YES"
"13432","23","<25","H","2","ATT ASSAULT-2","E","1","6","3","0","E1","VFO","NO"
"13433","54","40+","B","2","ATT BURGLARY-3","E","1","6","3","0","E1  ","PDO","NO"
"13434","40","40+","B","2","AGGRAVATED DWI","E","1","4","4","0","E1E1E1","PDO","YES"
"13435","51","40+","B","4","CPW-3/NON-VFO","D","3","0","6","0","D1","CVO","NO"
"13436","31","30-39","W","2","DWI 2ND OFF","E","2","0","4","0","E1E1D1","PDO","NO"
"13437","36","30-39","H","1","BAIL JUMPING-2","E","1","6","3","0","E1  ","PDO","YES"
"13438","40","40+","B","3","FALS BUS REC-1","E","1","0","3","0","E1E1C1","PDO","NO"
"13439","53","40+","W","2","DWI 3RD/SUBSQNT","D","1","0","3","0","D1  ","PDO","YES"
"13440","47","40+","W","1","EAVESDROPPING","E","1","0","3","0","E1  ","PDO","YES"
"13441","29","25-29","B","2","ATT BURGLARY-3","E","1","6","3","0","E1  ","PDO","NO"
"13442","44","40+","B","1","BURGLARY-3","D","1","4","4","0","D1E1","PDO","NO"
"13443","43","40+","B","2","DWI 2ND OFF","E","1","4","4","0","E1E1 ","PDO","YES"
"13444","29","25-29","W","2","ATT ASSAULT-2","E","2","0","4","0","E1","VFO","NO"
"13445","40","40+","B","2","FAIL REG:SEX >1","D","1","0","3","0","D1","CVO","NO"
"13446","50","40+","W","2","DWI 2ND OFF","E","1","4","4","0","E1","PDO","NO"
"13447","71","40+","W","1","PRO SEX PFM CHD","D","2","0","6","0","D1","CVO","NO"
"13448","45","40+","W","4","BURGLARY-3","D","2","6","5","0","D1D1","PDO","NO"
"13449","48","40+","B","2","ROBBERY-1 >78","B","8","4","3","0","B1E1E1","VFO","NO"
"13450","50","40+","B","1","AUTO STRIP-2","E","1","6","3","0","E1  ","PDO","NO"
"13451","43","40+","W","1","MURDER-2","A","21","6","99","99","A1E1","VFO","NO"
"13452","31","30-39","H","4","CPCS-3 >79","B","2","6","3","0","B1  ","PDO","NO"
"13453","40","40+","B","2","ATT ASSAULT-2","E","1","6","3","0","E1  ","VFO","NO"
"13454","51","40+","B","5","CSCS-3 >79","B","6","10","8","0","B1","PDO","NO"
"13455","61","40+","B","1","MURDER-2","A","25","0","99","99","A1  ","VFO","YES"
"13456","20","<25","B","1","ATT ROBBERY-1 >78","C","2","11","3","6","C1  ","VFO","NO"
"13457","33","30-39","B","3","CPW-3/NON-VFO","D","2","0","4","0","D1","CVO","NO"
"13458","50","40+","B","4","BURGLARY-3","D","2","0","4","0","D1  ","PDO","NO"
"13459","29","25-29","B","1","BURGLARY-2","C","2","11","3","6","C1C1E1","VFO","NO"
"13460","41","40+","B","5","CSCS-3 >79","B","5","1","6","0","B1  ","PDO","NO"
"13461","70","40+","B","2","ROBBERY-1 >78","B","20","0","99","99","B1  ","VFO","YES"
"13462","41","40+","B","4","ASSAULT-2","D","15","0","99","99","D1  ","VFO","YES"
"13463","25","25-29","W","1","DWI 2ND OFF","E","1","0","3","0","E1","PDO","NO"
"13464","36","30-39","W","2","BURGLARY-3","D","3","0","6","0","D1E1","PDO","NO"
"13465","40","40+","B","3","ATT ROBBERY-2 >78","D","4","3","5","0","D1  ","VFO","NO"
"13466","31","30-39","W","1","BURGLARY-3","D","2","0","4","0","D1","PDO","NO"
"13467","39","30-39","B","1","IDENTITY THEFT1","D","2","6","5","0","D1  ","PDO","YES"
"13468","60","40+","B","2","BURGLARY-3","D","1","6","4","6","D1  ","PDO","YES"
"13469","27","25-29","B","1","ATT ROBBERY-2 >78","D","3","5","4","0","D1D1 ","VFO","NO"
"13470","63","40+","B","2","ASSAULT-2","D","4","3","5","0","D1  ","VFO","NO"
"13471","37","30-39","H","1","ATT ARSON-3","D","1","0","3","0","D1  ","CVO","NO"
"13472","31","30-39","B","1","CPW-2 >78","C","6","0","7","0","C1D1 ","VFO","NO"
"13473","29","25-29","H","1","ROBBERY-1 >78","B","12","10","15","0","B3C4+C1","VFO","NO"
"13474","50","40+","W","1","DWI 2ND OFF","E","1","3","3","9","E1","PDO","NO"
"13475","53","40+","W","1","UNLW SURVL2 2-4","E","1","4","4","0","E2","PDO","NO"
"13476","40","40+","B","4","ATT ROBBERY-3","E","1","6","3","0","E1  ","CVO","NO"
"13477","43","40+","B","3","ROBBERY-2 >78","C","16","0","99","99","C1","VFO","NO"
"13478","62","40+","B","1","MURDER-2","A","28","4","99","99","A2B1C1","VFO","YES"
"13479","51","40+","W","1","GRAND LARCENY-3","D","1","6","4","6","D3E1 ","PDO","YES"
"13480","26","25-29","H","1","ATT BURGLARY-2","D","3","10","4","6","D1D1","VFO","NO"
"13481","46","40+","H","2","ROBBERY-2 >78","C","6","0","7","0","C1  ","VFO","NO"
"13482","23","<25","W","1","POS CHLD SX PRF","E","2","0","4","0","E1D1 ","CVO","NO"
"13483","25","25-29","H","1","ATT ASSAULT-2","E","1","6","3","0","E1  ","VFO","NO"
"13484","29","25-29","B","3","ATT BURGLARY-3","E","1","6","3","0","E1","PDO","NO"
"13485","35","30-39","H","1","CPCS-3 >79","B","1","8","3","0","E1B1 ","PDO","NO"
"13486","36","30-39","B","2","CPCS-3 >79","B","8","6","10","0","B2C1D1","PDO","NO"
"13487","17","<25","B","1","ATT ROBBERY-3","E","1","0","3","0","E1","CVO","NO"
"13488","55","40+","W","1","CRIM SEX ACT 1","B","8","6","10","0","B1D1 ","VFO","NO"
"13489","43","40+","B","1","MURDER-2","A","25","0","99","99","A2C1C1","VFO","NO"
"13490","57","40+","B","2","ROBBERY-3","D","3","6","7","0","D1","CVO","NO"
"13491","27","25-29","B","2","CPW-3/NON-VFO","D","2","0","4","0","D1  ","CVO","NO"
"13492","33","30-39","H","2","CRIM CONTEMPT-1","E","3","0","6","0","E1E1 ","PDO","YES"
"13493","29","25-29","B","2","CP FORG INST-2","D","3","6","7","0","D1D1","PDO","NO"
"13494","21","<25","B","1","CPW-3/NON-VFO","D","2","0","4","0","D1","CVO","NO"
"13495","31","30-39","B","1","CRIM CONTEMPT-1","E","1","6","3","0","E1E1 ","PDO","NO"
"13496","50","40+","B","2","ATT BURGLARY-2","D","12","0","99","99","D1","VFO","NO"
"13497","43","40+","W","1","CPSP-3","D","1","4","4","0","D1","PDO","NO"
"13498","24","<25","B","1","ATT ROBBERY-2 >78","D","1","6","4","0","D1D1E1","VFO","NO"
"13499","22","<25","H","1","CPW-3/NON-VFO","D","1","0","3","0","D1","CVO","NO"
"13500","31","30-39","W","1","PRO SEX PFM CHD","D","1","0","3","0","D1","CVO","NO"
"13501","53","40+","B","3","BURGLARY-2","C","10","3","12","0","C1E4+","VFO","NO"
"13502","27","25-29","B","1","ATT MURDER-2","B","5","1","6","0","B1B1C4+","VFO","NO"
"13503","37","30-39","O","2","RECK ENDANG-1","D","2","0","4","0","D1  ","CVO","NO"
"13504","33","30-39","W","1","CPSP-4","E","1","0","3","0","E1E1","PDO","NO"
"13505","40","40+","O","3","ROBBERY-3","D","3","6","7","0","D1","CVO","NO"
"13506","28","25-29","W","1","BURGLARY-2","C","5","1","6","0","C1D1D1","VFO","NO"
"13507","41","40+","B","1","DEFRAUD-1","E","1","6","3","0","E1  ","PDO","NO"
"13508","20","<25","O","1","BURGLARY-3","D","2","0","6","0","D1","PDO","NO"
"13509","57","40+","H","2","SEXUAL ABUSE-1","D","8","6","10","0","D2  ","VFO","NO"
"13510","51","40+","H","3","ATT ARSON-3","D","2","0","4","0","D1  ","CVO","NO"
"13511","45","40+","W","1","FAIL REG:SEX >1","D","1","0","3","0","D1","CVO","NO"
"13512","23","<25","H","2","GRD LRCNY AUTO4","E","1","6","3","0","E1  ","PDO","NO"
"13513","20","<25","H","1","ROBBERY-1 >78","B","2","11","4","6","B1C1 ","VFO","NO"
"13514","55","40+","W","3","ATT BURGLARY-2","D","12","0","99","99","D1  ","VFO","YES"
"13515","38","30-39","H","3","BURGLARY-2","C","4","3","5","0","C1E2 ","VFO","NO"
"13516","28","25-29","W","1","ATT CPW-3/NON-VFO","E","1","4","4","0","E1","CVO","NO"
"13517","43","40+","W","1","DWI 3RD/SUBSQNT","D","1","4","4","0","D1D1","PDO","NO"
"13518","29","25-29","W","1","CPW-3/NON-VFO","D","1","0","3","0","D1","CVO","NO"
"13519","39","30-39","H","2","ATT CPSP-3","E","1","6","3","0","E1  ","PDO","NO"
"13520","36","30-39","H","1","MURDER-2","A","16","0","99","99","A1C1D1","VFO","YES"
"13521","22","<25","H","1","BURGLARY-3","D","2","11","4","6","D1D1 ","PDO","NO"
"13522","52","40+","B","5","ATT ROBBERY-3","E","1","6","3","0","E1  ","CVO","NO"
"13523","45","40+","B","3","PROM PROST-3","D","3","0","6","0","D1  ","PDO","YES"
"13524","42","40+","B","3","CPW-3/NON-VFO","D","2","0","4","0","D1  ","CVO","NO"
"13525","31","30-39","W","2","ATT BURGLARY-3","E","1","6","3","0","E1","PDO","YES"
"13526","60","40+","W","1","VEH MANSL'TER-2","D","1","0","4","0","D1E1","CVO","NO"
"13527","43","40+","B","1","ATT ROBBERY-3","E","1","6","3","0","E1  ","CVO","NO"
"13528","33","30-39","B","2","BURGLARY-3","D","2","6","5","0","D1","PDO","NO"
"13529","30","30-39","B","2","ROBBERY-2 >78","C","5","9","6","6","C1E1 ","VFO","NO"
"13530","42","40+","B","2","BURGLARY-3","D","2","0","4","0","D1  ","PDO","NO"
"13531","48","40+","W","1","DWI 2ND OFF","E","1","0","3","0","E1  ","PDO","NO"
"13532","56","40+","B","1","DWI 3RD/SUBSQNT","D","1","8","5","0","D1E1","PDO","NO"
"13533","39","30-39","B","2","FAIL REG:SEX >1","D","1","0","3","0","D1  ","CVO","YES"
"13534","22","<25","B","1","CONSPIRACY-3","D","1","8","5","0","D1","PDO","NO"
"13535","20","<25","B","2","ROBBERY-3","D","1","0","3","0","D1  ","CVO","YES"
"13536","48","40+","O","2","WELFARE FRAUD-4","E","1","6","3","0","E1E1 ","PDO","NO"
"13537","36","30-39","H","1","ROBBERY-1 >78","B","18","0","36","0","B3B2 ","VFO","YES"
"13538","27","25-29","B","2","ATT PRISON CONTR-1","E","1","6","6","0","E1E1","PDO","NO"
"13539","28","25-29","B","1","CSCS-5 >79","D","2","0","4","6","E1D1","PDO","NO"
"13540","73","40+","W","1","CPSP-3","D","1","6","4","6","D1C3D4+","PDO","YES"
"13541","40","40+","W","1","ATT ROBBERY-1 >78","C","12","10","15","0","C1D2D1","VFO","NO"
"13542","45","40+","W","1","DWI 2ND OFF","E","1","0","3","0","E1  ","PDO","YES"
"13543","48","40+","B","2","MURDER-2","A","25","0","99","99","A1D1D1","VFO","NO"
"13544","27","25-29","H","1","POS CHLD SX PER","E","4","3","9","0","B1E3","CVO","NO"
"13545","40","40+","W","1","DWI 3RD/SUBSQNT","D","1","4","4","0","D1E1 ","PDO","YES"
"13546","21","<25","O","1","AGG FAMILY OFF","E","1","0","3","0","E1","PDO","NO"
"13547","47","40+","B","4","GRAND LARCENY-4","E","1","6","3","0","E1  ","PDO","NO"
"13548","37","30-39","W","1","CP FORG INST-2","D","1","0","3","0","D1","PDO","NO"
"13549","64","40+","B","1","RECK ENDANG-1","D","28","6","99","99","A1D1","CVO","NO"
"13550","24","<25","B","2","ROBBERY-3","D","2","0","4","0","D1  ","CVO","YES"
"13551","43","40+","W","2","AGGRAV DWI-1 PR","E","1","0","3","0","E1  ","PDO","NO"
"13552","54","40+","B","3","CSCS-3 >79","B","8","6","10","0","B2B1D1","PDO","NO"
"13553","50","40+","W","2","DWI 3RD/SUBSQNT","D","2","0","6","0","D1D1","PDO","NO"
"13554","38","30-39","B","2","ATT ASSAULT-2","E","1","6","3","0","E1  ","VFO","NO"
"13555","31","30-39","B","2","ATT ASSAULT-2","E","2","0","4","0","E1  ","VFO","NO"
"13556","29","25-29","B","1","CPSP-3","D","1","6","4","6","D1D1E1","PDO","YES"
"13557","41","40+","W","4","BURGLARY-3","D","2","0","6","1","D1","PDO","NO"
"13558","44","40+","B","2","ATT ASSAULT-2","E","2","0","4","0","E1  ","VFO","NO"
"13559","51","40+","B","5","GRAND LARCENY-2","C","5","0","10","0","C1D2D2","PDO","NO"
"13560","31","30-39","B","1","DWI 3RD/SUBSQNT","D","1","0","3","0","D1","PDO","NO"
"13561","29","25-29","W","1","CRIM CONTEMPT-1","E","1","4","4","0","E1  ","PDO","NO"
"13562","45","40+","B","3","BURGLARY-1>78","B","11","1","13","0","B1C1 ","VFO","NO"
"13563","34","30-39","B","1","CPW-2 >78","C","8","6","10","0","C1D1D1","VFO","NO"
